300	3.51696	0	3.51696
301	3.5183	0	3.5183
302	3.51967	0	3.51967
303	3.51999	0	3.51999
304	3.51765	0	3.51765
305	3.44485	0	3.44485
306	3.43439	0	3.43439
307	3.42006	0	3.42006
308	3.40294	0	3.40294
309	3.38427	0	3.38427
310	3.3649	0	3.3649
311	3.34524	0	3.34524
312	3.32538	0	3.32538
313	3.36357	0	3.36357
314	3.34269	0	3.34269
315	3.32148	0	3.32148
316	3.30015	0	3.30015
317	3.27892	0	3.27892
318	3.25806	0	3.25806
319	3.2378	0	3.2378
320	3.21832	0	3.21832
321	3.35508	0	3.35508
322	3.3353	0	3.3353
323	3.31578	0	3.31578
324	3.29721	0	3.29721
325	3.28036	0	3.28036
326	3.26592	0	3.26592
327	3.25423	0	3.25423
328	3.24525	0	3.24525
329	3.39196	0	3.39196
330	3.38547	0	3.38547
331	3.3797	0	3.3797
332	3.37462	0	3.37462
333	3.37007	0	3.37007
334	3.36568	0	3.36568
335	3.36095	0	3.36095
336	3.35562	0	3.35562
337	3.42617	0	3.42617
338	3.42012	0	3.42012
339	3.41558	0	3.41558
340	3.41423	0	3.41423
341	3.41745	0	3.41745
342	3.42587	0	3.42587
343	3.43911	0	3.43911
344	3.45579	0	3.45579
345	3.49722	0	3.49722
346	3.51413	0	3.51413
347	3.5279	0	3.5279
348	3.53718	0	3.53718
349	3.54155	0	3.54155
350	3.54147	0	3.54147
351	3.53796	0	3.53796
352	3.5323	0	3.5323
353	3.44732	0	3.44732
354	3.44195	0	3.44195
355	3.43834	0	3.43834
356	3.43719	0	3.43719
357	3.43878	0	3.43878
358	3.44291	0	3.44291
359	3.4488	0	3.4488
360	3.45524	0	3.45524
361	3.46689	0	3.46689
362	3.46974	0	3.46974
363	3.46855	0	3.46855
364	3.46213	0	3.46213
365	3.44962	0	3.44962
366	3.4306	0	3.4306
367	3.40509	0	3.40509
368	3.37363	0	3.37363
369	3.34639	0	3.34639
370	3.30739	0	3.30739
371	3.26891	0	3.26891
372	3.23515	0	3.23515
373	3.21036	0	3.21036
374	3.19715	0	3.19715
375	3.19537	0	3.19537
376	3.20211	0	3.20211
377	3.4143	0	3.4143
378	3.42264	0	3.42264
379	3.42615	0	3.42615
380	3.42369	0	3.42369
381	3.41566	0	3.41566
382	3.40355	0	3.40355
383	3.38942	0	3.38942
384	3.37538	0	3.37538
385	3.40383	0	3.40383
386	3.39469	0	3.39469
387	3.3897	0	3.3897
388	3.38923	0	3.38923
389	3.3928	0	3.3928
390	3.39904	0	3.39904
391	3.40574	0	3.40574
392	3.41032	0	3.41032
393	3.46213	0	3.46213
394	3.45512	0	3.45512
395	3.4404	0	3.4404
396	3.418	0	3.418
397	3.38882	0	3.38882
398	3.35467	0	3.35467
399	3.31834	0	3.31834
400	3.28345	0	3.28345
401	3.3113	0	3.3113
402	3.28922	0	3.28922
403	3.27729	0	3.27729
404	3.27603	0	3.27603
405	3.28446	0	3.28446
406	3.30046	0	3.30046
407	3.32132	0	3.32132
408	3.34411	0	3.34411
409	3.51711	0	3.51711
410	3.53347	0	3.53347
411	3.54261	0	3.54261
412	3.54336	0	3.54336
413	3.53553	0	3.53553
414	3.51996	0	3.51996
415	3.49849	0	3.49849
416	3.47388	0	3.47388
417	3.38032	0	3.38032
418	3.36001	0	3.36001
419	3.34509	0	3.34509
420	3.33609	0	3.33609
421	3.33278	0	3.33278
422	3.33471	0	3.33471
423	3.34109	0	3.34109
424	3.35028	0	3.35028
425	3.46169	0	3.46169
426	3.46678	0	3.46678
427	3.46642	0	3.46642
428	3.46032	0	3.46032
429	3.44904	0	3.44904
430	3.43375	0	3.43375
431	3.41635	0	3.41635
432	3.39927	0	3.39927
433	3.39037	0	3.39037
434	3.37921	0	3.37921
435	3.37112	0	3.37112
436	3.36466	0	3.36466
437	3.35813	0	3.35813
438	3.35028	0	3.35028
439	3.34084	0	3.34084
440	3.33071	0	3.33071
441	3.40977	0	3.40977
442	3.40317	0	3.40317
443	3.40196	0	3.40196
444	3.40766	0	3.40766
445	3.4204	0	3.4204
446	3.43896	0	3.43896
447	3.46105	0	3.46105
448	3.48352	0	3.48352
449	3.52482	0	3.52482
450	3.53763	0	3.53763
451	3.54237	0	3.54237
452	3.53954	0	3.53954
453	3.53186	0	3.53186
454	3.52359	0	3.52359
455	3.51898	0	3.51898
456	3.52052	0	3.52052
457	3.44844	0	3.44844
458	3.45965	0	3.45965
459	3.47059	0	3.47059
460	3.47827	0	3.47827
461	3.48156	0	3.48156
462	3.48124	0	3.48124
463	3.47928	0	3.47928
464	3.47801	0	3.47801
465	3.45724	0	3.45724
466	3.46207	0	3.46207
467	3.46955	0	3.46955
468	3.47777	0	3.47777
469	3.48452	0	3.48452
470	3.48806	0	3.48806
471	3.48736	0	3.48736
472	3.48194	0	3.48194
473	3.44587	0	3.44587
474	3.43199	0	3.43199
475	3.41536	0	3.41536
476	3.39785	0	3.39785
477	3.38156	0	3.38156
478	3.36805	0	3.36805
479	3.35759	0	3.35759
480	3.3493	0	3.3493
481	3.39743	0	3.39743
482	3.38981	0	3.38981
483	3.38328	0	3.38328
484	3.37935	0	3.37935
485	3.37922	0	3.37922
486	3.38384	0	3.38384
487	3.39366	0	3.39366
488	3.40772	0	3.40772
489	3.48335	0	3.48335
490	3.49244	0	3.49244
491	3.49063	0	3.49063
492	3.47504	0	3.47504
493	3.44623	0	3.44623
494	3.40765	0	3.40765
495	3.36431	0	3.36431
496	3.32157	0	3.32157
497	3.29827	0	3.29827
498	3.26908	0	3.26908
499	3.25021	0	3.25021
500	3.24194	0	3.24194
501	3.24329	0	3.24329
502	3.25268	0	3.25268
503	3.26917	0	3.26917
504	3.29335	0	3.29335
505	3.51358	0	3.51358
506	3.5557	0	3.5557
507	3.60575	0	3.60575
508	3.65964	0	3.65964
509	3.71155	0	3.71155
510	3.75628	0	3.75628
511	3.79057	0	3.79057
512	3.81302	0	3.81302
513	3.59028	0	3.59028
514	3.59352	0	3.59352
515	3.59026	0	3.59026
516	3.58305	0	3.58305
517	3.57501	0	3.57501
518	3.56915	0	3.56915
519	3.56787	0	3.56787
520	3.57266	0	3.57266
521	3.4545	0	3.4545
522	3.47353	0	3.47353
523	3.49841	0	3.49841
524	3.52713	0	3.52713
525	3.55722	0	3.55722
526	3.58588	0	3.58588
527	3.61007	0	3.61007
528	3.62672	0	3.62672
529	3.53964	0	3.53964
530	3.53576	0	3.53576
531	3.5216	0	3.5216
532	3.49993	0	3.49993
533	3.47542	0	3.47542
534	3.45326	0	3.45326
535	3.43716	0	3.43716
536	3.42838	0	3.42838
537	3.39075	0	3.39075
538	3.3951	0	3.3951
539	3.40535	0	3.40535
540	3.42171	0	3.42171
541	3.44394	0	3.44394
542	3.47059	0	3.47059
543	3.49904	0	3.49904
544	3.52602	0	3.52602
545	3.55462	0	3.55462
546	3.57045	0	3.57045
547	3.57832	0	3.57832
548	3.5778	0	3.5778
549	3.56908	0	3.56908
550	3.55288	0	3.55288
551	3.53047	0	3.53047
552	3.50375	0	3.50375
553	3.37302	0	3.37302
554	3.34775	0	3.34775
555	3.32798	0	3.32798
556	3.31629	0	3.31629
557	3.31391	0	3.31391
558	3.3203	0	3.3203
559	3.33352	0	3.33352
560	3.35099	0	3.35099
561	3.48507	0	3.48507
562	3.50281	0	3.50281
563	3.51787	0	3.51787
564	3.52922	0	3.52922
565	3.53603	0	3.53603
566	3.53759	0	3.53759
567	3.53333	0	3.53333
568	3.5231	0	3.5231
569	3.43706	0	3.43706
570	3.41774	0	3.41774
571	3.39587	0	3.39587
572	3.37317	0	3.37317
573	3.35142	0	3.35142
574	3.33224	0	3.33224
