12,960270	17,000591
12,488817	18,133559
15,056619	19,228843
13,088769	19,242870
13,564819	18,372036
17,869441	19,492926
15,889476	21,471935
17,424086	-2,542996
0,616412	19,555462
0,108839	17,246844
0,801671	0,745025
1,165579	15,240769
4,945097	21,530837
7,387707	0,659742
6,618340	1,299040
3,679959	16,136154
3,884958	21,763752
8,595122	-1,064190
7,484654	21,184485
6,604546	-1,172050
9,498130	-2,791041
11,842676	-1,786807
13,489595	20,270223
17,297554	21,576913
16,025211	19,219940
18,284744	21,575522
1,485216	18,928076
1,461056	17,578440
18,838020	19,081995
18,227548	15,800657
